object_type,pane_id,field_id,label,api_system_name,field_classification,data_type,required_optional,read_only_writable,default_value_state,default_value,units,validation,option_source,key_value_store_association,formula,derived_behavior,conditional_visibility,layout_section,layout_group,display_order,display_state,active_inactive_state,global_division_definition,program_restriction,assay_restriction,matrix_restriction,external_system_mapping,report_usage,automation_usage,parser_usage
Location,fields-location,not_exposed,Lab License Type & Number,lab_license_no,not_exposed,not_exposed_without_prohibited_edit_action,optional,not_exposed_without_prohibited_edit_action,exposed_empty,,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed,not_exposed,ungrouped_or_not_exposed,4,visible_in_qbench_ui,not_separately_exposed,true,not_exposed,not_exposed,not_exposed,[],not_exposed,not_exposed,not_exposed
Location,fields-location,not_exposed,METRC No (If applicable),metrc_no,not_exposed,not_exposed_without_prohibited_edit_action,optional,not_exposed_without_prohibited_edit_action,exposed_empty,,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed,not_exposed,ungrouped_or_not_exposed,5,visible_in_qbench_ui,not_separately_exposed,true,not_exposed,not_exposed,not_exposed,[],not_exposed,not_exposed,not_exposed
Location,fields-location,not_exposed,Tags,tags,not_exposed,not_exposed_without_prohibited_edit_action,optional,not_exposed_without_prohibited_edit_action,not_exposed,,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed,not_exposed,ungrouped_or_not_exposed,6,visible_in_qbench_ui,not_separately_exposed,not_exposed,not_exposed,not_exposed,not_exposed,[],not_exposed,not_exposed,not_exposed
Inventory Item,fields-inventoryitem,not_exposed,Name,name,not_exposed,not_exposed_without_prohibited_edit_action,required,not_exposed_without_prohibited_edit_action,not_exposed,,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed,not_exposed,ungrouped_or_not_exposed,1,visible_in_qbench_ui,not_separately_exposed,not_exposed,not_exposed,not_exposed,not_exposed,[],not_exposed,not_exposed,not_exposed
Inventory Item,fields-inventoryitem,not_exposed,Category,category,not_exposed,not_exposed_without_prohibited_edit_action,optional,not_exposed_without_prohibited_edit_action,not_exposed,,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed,not_exposed,ungrouped_or_not_exposed,2,visible_in_qbench_ui,not_separately_exposed,not_exposed,not_exposed,not_exposed,not_exposed,[],not_exposed,not_exposed,not_exposed
Inventory Item,fields-inventoryitem,not_exposed,Description,description,not_exposed,not_exposed_without_prohibited_edit_action,optional,not_exposed_without_prohibited_edit_action,not_exposed,,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed,not_exposed,ungrouped_or_not_exposed,3,visible_in_qbench_ui,not_separately_exposed,not_exposed,not_exposed,not_exposed,not_exposed,[],not_exposed,not_exposed,not_exposed
Inventory Item,fields-inventoryitem,not_exposed,Supplier,supplier,not_exposed,not_exposed_without_prohibited_edit_action,optional,not_exposed_without_prohibited_edit_action,not_exposed,,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed,not_exposed,ungrouped_or_not_exposed,4,visible_in_qbench_ui,not_separately_exposed,not_exposed,not_exposed,not_exposed,not_exposed,[],not_exposed,not_exposed,not_exposed
Inventory Item,fields-inventoryitem,not_exposed,Manufacturer (If Different from Supplier) - FIGURE OUT HOW TO GET SUPPLIER DROPDOWN IN HERE,manufacturer,not_exposed,not_exposed_without_prohibited_edit_action,optional,not_exposed_without_prohibited_edit_action,exposed_empty,,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed,not_exposed,ungrouped_or_not_exposed,5,visible_in_qbench_ui,not_separately_exposed,true,not_exposed,not_exposed,not_exposed,[],not_exposed,not_exposed,not_exposed
Inventory Item,fields-inventoryitem,not_exposed,Catalog Number,catalog_number,not_exposed,not_exposed_without_prohibited_edit_action,optional,not_exposed_without_prohibited_edit_action,not_exposed,,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed,not_exposed,ungrouped_or_not_exposed,6,visible_in_qbench_ui,not_separately_exposed,not_exposed,not_exposed,not_exposed,not_exposed,[],not_exposed,not_exposed,not_exposed
Inventory Item,fields-inventoryitem,not_exposed,Inventory Item URL,inventory_item_url,not_exposed,not_exposed_without_prohibited_edit_action,optional,not_exposed_without_prohibited_edit_action,exposed_empty,,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed,not_exposed,ungrouped_or_not_exposed,7,visible_in_qbench_ui,not_separately_exposed,true,not_exposed,not_exposed,not_exposed,[],not_exposed,not_exposed,not_exposed
Inventory Item,fields-inventoryitem,not_exposed,Units,units,not_exposed,not_exposed_without_prohibited_edit_action,optional,not_exposed_without_prohibited_edit_action,not_exposed,,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed,not_exposed,ungrouped_or_not_exposed,8,visible_in_qbench_ui,not_separately_exposed,not_exposed,not_exposed,not_exposed,not_exposed,[],not_exposed,not_exposed,not_exposed
Inventory Item,fields-inventoryitem,not_exposed,Size,size,not_exposed,not_exposed_without_prohibited_edit_action,optional,not_exposed_without_prohibited_edit_action,not_exposed,,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed,not_exposed,ungrouped_or_not_exposed,9,visible_in_qbench_ui,not_separately_exposed,not_exposed,not_exposed,not_exposed,not_exposed,[],not_exposed,not_exposed,not_exposed
Inventory Item,fields-inventoryitem,not_exposed,Tags,tags,not_exposed,not_exposed_without_prohibited_edit_action,optional,not_exposed_without_prohibited_edit_action,not_exposed,,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed,not_exposed,ungrouped_or_not_exposed,10,visible_in_qbench_ui,not_separately_exposed,not_exposed,not_exposed,not_exposed,not_exposed,[],not_exposed,not_exposed,not_exposed
Inventory Item,fields-inventoryitem,not_exposed,Worksheet,worksheet,not_exposed,not_exposed_without_prohibited_edit_action,optional,not_exposed_without_prohibited_edit_action,not_exposed,,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed,not_exposed,ungrouped_or_not_exposed,11,hidden_in_qbench_ui,not_separately_exposed,not_exposed,not_exposed,not_exposed,not_exposed,[],not_exposed,not_exposed,not_exposed
Inventory Item,fields-inventoryitem,not_exposed,Stock Default Price,stock_default_price,not_exposed,not_exposed_without_prohibited_edit_action,optional,not_exposed_without_prohibited_edit_action,not_exposed,,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed,not_exposed,ungrouped_or_not_exposed,12,visible_in_qbench_ui,not_separately_exposed,not_exposed,not_exposed,not_exposed,not_exposed,[],not_exposed,not_exposed,not_exposed
Inventory Stock,fields-inventorystock,not_exposed,Lot Number,lot_number,not_exposed,not_exposed_without_prohibited_edit_action,optional,not_exposed_without_prohibited_edit_action,not_exposed,,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed,not_exposed,ungrouped_or_not_exposed,1,visible_in_qbench_ui,not_separately_exposed,not_exposed,not_exposed,not_exposed,not_exposed,[],not_exposed,not_exposed,not_exposed
Inventory Stock,fields-inventorystock,not_exposed,Received Date,received_date,not_exposed,not_exposed_without_prohibited_edit_action,optional,not_exposed_without_prohibited_edit_action,not_exposed,,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed,not_exposed,ungrouped_or_not_exposed,2,visible_in_qbench_ui,not_separately_exposed,not_exposed,not_exposed,not_exposed,not_exposed,[],not_exposed,not_exposed,not_exposed
Inventory Stock,fields-inventorystock,not_exposed,Expiration Date,expiration_date,not_exposed,not_exposed_without_prohibited_edit_action,optional,not_exposed_without_prohibited_edit_action,not_exposed,,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed,not_exposed,ungrouped_or_not_exposed,3,visible_in_qbench_ui,not_separately_exposed,not_exposed,not_exposed,not_exposed,not_exposed,[],not_exposed,not_exposed,not_exposed
Inventory Stock,fields-inventorystock,not_exposed,Location,location,not_exposed,not_exposed_without_prohibited_edit_action,optional,not_exposed_without_prohibited_edit_action,not_exposed,,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed,not_exposed,ungrouped_or_not_exposed,4,visible_in_qbench_ui,not_separately_exposed,not_exposed,not_exposed,not_exposed,not_exposed,[],not_exposed,not_exposed,not_exposed
Inventory Stock,fields-inventorystock,not_exposed,Quantity,quantity,not_exposed,not_exposed_without_prohibited_edit_action,optional,not_exposed_without_prohibited_edit_action,not_exposed,,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed,not_exposed,ungrouped_or_not_exposed,5,visible_in_qbench_ui,not_separately_exposed,not_exposed,not_exposed,not_exposed,not_exposed,[],not_exposed,not_exposed,not_exposed
Inventory Stock,fields-inventorystock,not_exposed,Price,price,not_exposed,not_exposed_without_prohibited_edit_action,optional,not_exposed_without_prohibited_edit_action,not_exposed,,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed,not_exposed,ungrouped_or_not_exposed,6,visible_in_qbench_ui,not_separately_exposed,not_exposed,not_exposed,not_exposed,not_exposed,[],not_exposed,not_exposed,not_exposed
Inventory Stock,fields-inventorystock,not_exposed,Attachments,attachments,not_exposed,not_exposed_without_prohibited_edit_action,optional,not_exposed_without_prohibited_edit_action,not_exposed,,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed,not_exposed,ungrouped_or_not_exposed,7,visible_in_qbench_ui,not_separately_exposed,not_exposed,not_exposed,not_exposed,not_exposed,[],not_exposed,not_exposed,not_exposed
Inventory Stock,fields-inventorystock,not_exposed,Notes,notes,not_exposed,not_exposed_without_prohibited_edit_action,optional,not_exposed_without_prohibited_edit_action,not_exposed,,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed,not_exposed,ungrouped_or_not_exposed,8,visible_in_qbench_ui,not_separately_exposed,not_exposed,not_exposed,not_exposed,not_exposed,[],not_exposed,not_exposed,not_exposed
Inventory Stock,fields-inventorystock,not_exposed,Date Consumed,date_consumed,not_exposed,not_exposed_without_prohibited_edit_action,optional,not_exposed_without_prohibited_edit_action,not_exposed,,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed,not_exposed,ungrouped_or_not_exposed,9,visible_in_qbench_ui,not_separately_exposed,not_exposed,not_exposed,not_exposed,not_exposed,[],not_exposed,not_exposed,not_exposed
